date,max_temp,min_temp,avg_temp,year,avg_temp_for_the_year,f_max_temp,f_min_temp,f_avg_temp,max_temp_change,min_temp_change,avg_temp_change,csv_creation_time
2022-08-22 00:00:00+00:00,22.809,14.359,19.113,2022-01-01,15.222062,73.056,57.846,66.403,-0.6,-0.5,0.059,2024-03-20 18:11:40
2022-08-23 00:00:00+00:00,25.159,16.759,20.106,2022-01-01,15.222062,77.286,62.166,68.191,2.35,2.4,0.993,2024-03-20 18:11:40
2022-08-24 00:00:00+00:00,26.659,15.409,21.244,2022-01-01,15.222062,79.986,59.736,70.239,1.5,-1.35,1.138,2024-03-20 18:11:40
2022-08-25 00:00:00+00:00,27.309,18.108,22.756,2022-01-01,15.222062,81.156,64.594,72.961,0.65,2.699,1.512,2024-03-20 18:11:40
2022-08-26 00:00:00+00:00,26.958,19.208,21.992,2022-01-01,15.222062,80.524,66.574,71.586,-0.351,1.1,-0.764,2024-03-20 18:11:40
2022-08-27 00:00:00+00:00,23.009,17.858,20.309,2022-01-01,15.222062,73.416,64.144,68.556,-3.949,-1.35,-1.683,2024-03-20 18:11:40
2022-08-28 00:00:00+00:00,21.958,14.909,18.656,2022-01-01,15.222062,71.524,58.836,65.581,-1.051,-2.949,-1.653,2024-03-20 18:11:40
2022-08-29 00:00:00+00:00,21.708,12.859,17.404,2022-01-01,15.222062,71.074,55.146,63.327,-0.25,-2.05,-1.252,2024-03-20 18:11:40
2022-08-30 00:00:00+00:00,20.958,13.159,17.161,2022-01-01,15.222062,69.724,55.686,62.89,-0.75,0.3,-0.243,2024-03-20 18:11:40
2022-08-31 00:00:00+00:00,21.358,12.409,16.765,2022-01-01,15.222062,70.444,54.336,62.177,0.4,-0.75,-0.396,2024-03-20 18:11:40
2022-09-01 00:00:00+00:00,20.358,11.409,15.865,2022-01-01,15.222062,68.644,52.536,60.557,-1.0,-1.0,-0.9,2024-03-20 18:11:40
2022-09-02 00:00:00+00:00,20.708,11.958,16.171,2022-01-01,15.222062,69.274,53.524,61.108,0.35,0.549,0.306,2024-03-20 18:11:40
2022-09-03 00:00:00+00:00,21.358,11.759,16.815,2022-01-01,15.222062,70.444,53.166,62.267,0.65,-0.199,0.644,2024-03-20 18:11:40
2022-09-04 00:00:00+00:00,23.309,13.609,18.017,2022-01-01,15.222062,73.956,56.496,64.431,1.951,1.85,1.202,2024-03-20 18:11:40
2022-09-05 00:00:00+00:00,23.958,14.409,18.709,2022-01-01,15.222062,75.124,57.936,65.676,0.649,0.8,0.692,2024-03-20 18:11:40
2022-09-06 00:00:00+00:00,21.858,14.409,18.315,2022-01-01,15.222062,71.344,57.936,64.967,-2.1,0.0,-0.394,2024-03-20 18:11:40
2022-09-07 00:00:00+00:00,25.559,13.909,19.023,2022-01-01,15.222062,78.006,57.036,66.241,3.701,-0.5,0.708,2024-03-20 18:11:40
2022-09-08 00:00:00+00:00,19.509,14.509,17.0,2022-01-01,15.222062,67.116,58.116,62.6,-6.05,0.6,-2.023,2024-03-20 18:11:40
2022-09-09 00:00:00+00:00,20.958,13.159,16.74,2022-01-01,15.222062,69.724,55.686,62.132,1.449,-1.35,-0.26,2024-03-20 18:11:40
2022-09-10 00:00:00+00:00,21.309,11.909,16.021,2022-01-01,15.222062,70.356,53.436,60.838,0.351,-1.25,-0.719,2024-03-20 18:11:40
2022-09-11 00:00:00+00:00,19.608,12.159,15.473,2022-01-01,15.222062,67.294,53.886,59.851,-1.701,0.25,-0.548,2024-03-20 18:11:40
2022-09-12 00:00:00+00:00,20.259,9.708,15.181,2022-01-01,15.222062,68.466,49.474,59.326,0.651,-2.451,-0.292,2024-03-20 18:11:40
2022-09-13 00:00:00+00:00,19.858,12.208,15.581,2022-01-01,15.222062,67.744,53.974,60.046,-0.401,2.5,0.4,2024-03-20 18:11:40
2022-09-14 00:00:00+00:00,18.708,11.559,14.929,2022-01-01,15.222062,65.674,52.806,58.872,-1.15,-0.649,-0.652,2024-03-20 18:11:40
2022-09-15 00:00:00+00:00,17.858,11.309,14.294,2022-01-01,15.222062,64.144,52.356,57.729,-0.85,-0.25,-0.635,2024-03-20 18:11:40
2022-09-16 00:00:00+00:00,16.559,9.509,13.121,2022-01-01,15.222062,61.806,49.116,55.618,-1.299,-1.8,-1.173,2024-03-20 18:11:40
2022-09-17 00:00:00+00:00,15.159,8.809,11.915,2022-01-01,15.222062,59.286,47.856,53.447,-1.4,-0.7,-1.206,2024-03-20 18:11:40
2022-09-18 00:00:00+00:00,14.409,8.208,10.85,2022-01-01,15.222062,57.936,46.774,51.53,-0.75,-0.601,-1.065,2024-03-20 18:11:40
2022-09-19 00:00:00+00:00,15.509,7.208,10.781,2022-01-01,15.222062,59.916,44.974,51.406,1.1,-1.0,-0.069,2024-03-20 18:11:40
2022-09-20 00:00:00+00:00,14.859,6.458,10.354,2022-01-01,15.222062,58.746,43.624,50.637,-0.65,-0.75,-0.427,2024-03-20 18:11:40
2022-09-21 00:00:00+00:00,16.259,5.658,10.609,2022-01-01,15.222062,61.266,42.184,51.096,1.4,-0.8,0.255,2024-03-20 18:11:40
2022-09-22 00:00:00+00:00,15.909,5.058,10.679,2022-01-01,15.222062,60.636,41.104,51.222,-0.35,-0.6,0.07,2024-03-20 18:11:40
2022-09-23 00:00:00+00:00,16.259,3.658,10.804,2022-01-01,15.222062,61.266,38.584,51.447,0.35,-1.4,0.125,2024-03-20 18:11:40
2022-09-24 00:00:00+00:00,15.809,9.458,12.265,2022-01-01,15.222062,60.456,49.024,54.077,-0.45,5.8,1.461,2024-03-20 18:11:40
2022-09-25 00:00:00+00:00,17.309,10.359,13.242,2022-01-01,15.222062,63.156,50.646,55.836,1.5,0.901,0.977,2024-03-20 18:11:40
2022-09-26 00:00:00+00:00,16.559,8.109,12.696,2022-01-01,15.222062,61.806,46.596,54.853,-0.75,-2.25,-0.546,2024-03-20 18:11:40
2022-09-27 00:00:00+00:00,12.809,6.508,10.55,2022-01-01,15.222062,55.056,43.714,50.99,-3.75,-1.601,-2.146,2024-03-20 18:11:40
2022-09-28 00:00:00+00:00,12.109,4.958,8.24,2022-01-01,15.222062,53.796,40.924,46.832,-0.7,-1.55,-2.31,2024-03-20 18:11:40
2022-09-29 00:00:00+00:00,13.859,5.208,8.911,2022-01-01,15.222062,56.946,41.374,48.04,1.75,0.25,0.671,2024-03-20 18:11:40
2022-09-30 00:00:00+00:00,16.059,3.509,9.69,2022-01-01,15.222062,60.906,38.316,49.442,2.2,-1.699,0.779,2024-03-20 18:11:40
2022-10-01 00:00:00+00:00,13.458,7.609,10.675,2022-01-01,15.222062,56.224,45.696,51.215,-2.601,4.1,0.985,2024-03-20 18:11:40
2022-10-02 00:00:00+00:00,16.108,10.109,12.523,2022-01-01,15.222062,60.994,50.196,54.541,2.65,2.5,1.848,2024-03-20 18:11:40
2022-10-03 00:00:00+00:00,15.259,10.059,12.679,2022-01-01,15.222062,59.466,50.106,54.822,-0.849,-0.05,0.156,2024-03-20 18:11:40
2022-10-04 00:00:00+00:00,17.159,10.759,12.719,2022-01-01,15.222062,62.886,51.366,54.894,1.9,0.7,0.04,2024-03-20 18:11:40
2022-10-05 00:00:00+00:00,19.009,9.359,14.167,2022-01-01,15.222062,66.216,48.846,57.501,1.85,-1.4,1.448,2024-03-20 18:11:40
2022-10-06 00:00:00+00:00,17.509,8.109,14.111,2022-01-01,15.222062,63.516,46.596,57.4,-1.5,-1.25,-0.056,2024-03-20 18:11:40
2022-10-07 00:00:00+00:00,17.259,5.308,10.7,2022-01-01,15.222062,63.066,41.554,51.26,-0.25,-2.801,-3.411,2024-03-20 18:11:40
2022-10-08 00:00:00+00:00,15.859,8.109,11.169,2022-01-01,15.222062,60.546,46.596,52.104,-1.4,2.801,0.469,2024-03-20 18:11:40
2022-10-09 00:00:00+00:00,15.458,5.158,9.994,2022-01-01,15.222062,59.824,41.284,49.989,-0.401,-2.951,-1.175,2024-03-20 18:11:40
2022-10-10 00:00:00+00:00,16.958,6.208,11.579,2022-01-01,15.222062,62.524,43.174,52.842,1.5,1.05,1.585,2024-03-20 18:11:40
2022-10-11 00:00:00+00:00,15.109,7.458,10.615,2022-01-01,15.222062,59.196,45.424,51.107,-1.849,1.25,-0.964,2024-03-20 18:11:40
2022-10-12 00:00:00+00:00,15.208,4.208,9.498,2022-01-01,15.222062,59.374,39.574,49.096,0.099,-3.25,-1.117,2024-03-20 18:11:40
2022-10-13 00:00:00+00:00,16.509,4.708,9.894,2022-01-01,15.222062,61.716,40.474,49.809,1.301,0.5,0.396,2024-03-20 18:11:40
2022-10-14 00:00:00+00:00,16.509,7.058,11.658,2022-01-01,15.222062,61.716,44.704,52.984,0.0,2.35,1.764,2024-03-20 18:11:40
2022-10-15 00:00:00+00:00,17.858,11.659,14.379,2022-01-01,15.222062,64.144,52.986,57.882,1.349,4.601,2.721,2024-03-20 18:11:40
2022-10-16 00:00:00+00:00,20.059,10.458,15.146,2022-01-01,15.222062,68.106,50.824,59.263,2.201,-1.201,0.767,2024-03-20 18:11:40
2022-10-17 00:00:00+00:00,23.909,12.208,16.892,2022-01-01,15.222062,75.036,53.974,62.406,3.85,1.75,1.746,2024-03-20 18:11:40
2022-10-18 00:00:00+00:00,16.458,10.659,14.125,2022-01-01,15.222062,61.624,51.186,57.425,-7.451,-1.549,-2.767,2024-03-20 18:11:40
2022-10-19 00:00:00+00:00,13.859,5.758,10.54,2022-01-01,15.222062,56.946,42.364,50.972,-2.599,-4.901,-3.585,2024-03-20 18:11:40
2022-10-20 00:00:00+00:00,13.458,3.658,8.323,2022-01-01,15.222062,56.224,38.584,46.981,-0.401,-2.1,-2.217,2024-03-20 18:11:40
2022-10-21 00:00:00+00:00,15.409,8.059,11.886,2022-01-01,15.222062,59.736,46.506,53.395,1.951,4.401,3.563,2024-03-20 18:11:40
2022-10-22 00:00:00+00:00,18.559,11.309,13.811,2022-01-01,15.222062,65.406,52.356,56.86,3.15,3.25,1.925,2024-03-20 18:11:40
2022-10-23 00:00:00+00:00,18.108,8.809,13.54,2022-01-01,15.222062,64.594,47.856,56.372,-0.451,-2.5,-0.271,2024-03-20 18:11:40
2022-10-24 00:00:00+00:00,19.659,12.859,15.371,2022-01-01,15.222062,67.386,55.146,59.668,1.551,4.05,1.831,2024-03-20 18:11:40
2022-10-25 00:00:00+00:00,16.208,9.059,12.867,2022-01-01,15.222062,61.174,48.306,55.161,-3.451,-3.8,-2.504,2024-03-20 18:11:40
2022-10-26 00:00:00+00:00,17.009,6.308,11.24,2022-01-01,15.222062,62.616,43.354,52.232,0.801,-2.751,-1.627,2024-03-20 18:11:40
2022-10-27 00:00:00+00:00,19.409,9.509,13.731,2022-01-01,15.222062,66.936,49.116,56.716,2.4,3.201,2.491,2024-03-20 18:11:40
2022-10-28 00:00:00+00:00,21.759,12.759,16.646,2022-01-01,15.222062,71.166,54.966,61.963,2.35,3.25,2.915,2024-03-20 18:11:40
2022-10-29 00:00:00+00:00,19.159,12.208,15.784,2022-01-01,15.222062,66.486,53.974,60.411,-2.6,-0.551,-0.862,2024-03-20 18:11:40
2022-10-30 00:00:00+00:00,20.659,10.208,14.756,2022-01-01,15.222062,69.186,50.374,58.561,1.5,-2.0,-1.028,2024-03-20 18:11:40
2022-10-31 00:00:00+00:00,17.159,9.409,13.292,2022-01-01,15.222062,62.886,48.936,55.926,-3.5,-0.799,-1.464,2024-03-20 18:11:40
2022-11-01 00:00:00+00:00,17.259,7.958,12.436,2022-01-01,15.222062,63.066,46.324,54.385,0.1,-1.451,-0.856,2024-03-20 18:11:40
2022-11-02 00:00:00+00:00,14.909,5.908,9.969,2022-01-01,15.222062,58.836,42.634,49.944,-2.35,-2.05,-2.467,2024-03-20 18:11:40
2022-11-03 00:00:00+00:00,12.409,4.408,8.565,2022-01-01,15.222062,54.336,39.934,47.417,-2.5,-1.5,-1.404,2024-03-20 18:11:40
2022-11-04 00:00:00+00:00,11.109,7.708,9.333,2022-01-01,15.222062,51.996,45.874,48.799,-1.3,3.3,0.768,2024-03-20 18:11:40
2022-11-05 00:00:00+00:00,11.559,4.308,7.988,2022-01-01,15.222062,52.806,39.754,46.378,0.45,-3.4,-1.345,2024-03-20 18:11:40
2022-11-06 00:00:00+00:00,11.159,4.408,7.104,2022-01-01,15.222062,52.086,39.934,44.787,-0.4,0.1,-0.884,2024-03-20 18:11:40
2022-11-07 00:00:00+00:00,13.958,6.908,10.254,2022-01-01,15.222062,57.124,44.434,50.457,2.799,2.5,3.15,2024-03-20 18:11:40
2022-11-08 00:00:00+00:00,15.708,8.958,11.761,2022-01-01,15.222062,60.274,48.124,53.17,1.75,2.05,1.507,2024-03-20 18:11:40
2022-11-09 00:00:00+00:00,14.809,11.109,12.561,2022-01-01,15.222062,58.656,51.996,54.61,-0.899,2.151,0.8,2024-03-20 18:11:40
2022-11-10 00:00:00+00:00,13.359,8.659,10.673,2022-01-01,15.222062,56.046,47.586,51.211,-1.45,-2.45,-1.888,2024-03-20 18:11:40
2022-11-11 00:00:00+00:00,12.659,7.008,9.423,2022-01-01,15.222062,54.786,44.614,48.961,-0.7,-1.651,-1.25,2024-03-20 18:11:40
2022-11-12 00:00:00+00:00,12.009,2.859,6.517,2022-01-01,15.222062,53.616,37.146,43.731,-0.65,-4.149,-2.906,2024-03-20 18:11:40
2022-11-13 00:00:00+00:00,10.759,5.058,8.0,2022-01-01,15.222062,51.366,41.104,46.4,-1.25,2.199,1.483,2024-03-20 18:11:40
2022-11-14 00:00:00+00:00,10.909,4.958,7.008,2022-01-01,15.222062,51.636,40.924,44.614,0.15,-0.1,-0.992,2024-03-20 18:11:40
2022-11-15 00:00:00+00:00,11.958,4.458,7.338,2022-01-01,15.222062,53.524,40.024,45.208,1.049,-0.5,0.33,2024-03-20 18:11:40
2022-11-16 00:00:00+00:00,6.958,4.258,5.744,2022-01-01,15.222062,44.524,39.664,42.339,-5.0,-0.2,-1.594,2024-03-20 18:11:40
2022-11-17 00:00:00+00:00,5.408,2.059,3.75,2022-01-01,15.222062,41.734,35.706,38.75,-1.55,-2.199,-1.994,2024-03-20 18:11:40
2022-11-18 00:00:00+00:00,1.459,-4.942,-1.256,2022-01-01,15.222062,34.626,23.104,29.739,-3.949,-7.001,-5.006,2024-03-20 18:11:40
2022-11-19 00:00:00+00:00,1.859,-6.092,-1.733,2022-01-01,15.222062,35.346,21.034,28.881,0.4,-1.15,-0.477,2024-03-20 18:11:40
2022-11-20 00:00:00+00:00,0.808,-3.141,-1.356,2022-01-01,15.222062,33.454,26.346,29.559,-1.051,2.951,0.377,2024-03-20 18:11:40
2022-11-21 00:00:00+00:00,0.859,-3.291,-1.519,2022-01-01,15.222062,33.546,26.076,29.266,0.051,-0.15,-0.163,2024-03-20 18:11:40
2022-11-22 00:00:00+00:00,2.509,-2.991,-0.202,2022-01-01,15.222062,36.516,26.616,31.636,1.65,0.3,1.317,2024-03-20 18:11:40
2022-11-23 00:00:00+00:00,6.158,-0.692,1.948,2022-01-01,15.222062,43.084,30.754,35.506,3.649,2.299,2.15,2024-03-20 18:11:40
2022-11-24 00:00:00+00:00,4.359,-2.391,0.727,2022-01-01,15.222062,39.846,27.696,33.309,-1.799,-1.699,-1.221,2024-03-20 18:11:40
2022-11-25 00:00:00+00:00,6.359,1.609,3.811,2022-01-01,15.222062,43.446,34.896,38.86,2.0,4.0,3.084,2024-03-20 18:11:40
2022-11-26 00:00:00+00:00,8.309,5.958,6.625,2022-01-01,15.222062,46.956,42.724,43.925,1.95,4.349,2.814,2024-03-20 18:11:40
2022-11-27 00:00:00+00:00,7.058,2.408,4.765,2022-01-01,15.222062,44.704,36.334,40.577,-1.251,-3.55,-1.86,2024-03-20 18:11:40
2022-11-28 00:00:00+00:00,5.008,2.709,3.834,2022-01-01,15.222062,41.014,36.876,38.901,-2.05,0.301,-0.931,2024-03-20 18:11:40
2022-11-29 00:00:00+00:00,5.158,2.908,4.013,2022-01-01,15.222062,41.284,37.234,39.223,0.15,0.199,0.179,2024-03-20 18:11:40
2022-11-30 00:00:00+00:00,5.008,-0.492,2.396,2022-01-01,15.222062,41.014,31.114,36.313,-0.15,-3.4,-1.617,2024-03-20 18:11:40
2022-12-01 00:00:00+00:00,0.758,-0.841,0.173,2022-01-01,15.222062,33.364,30.486,32.311,-4.25,-0.349,-2.223,2024-03-20 18:11:40
2022-12-02 00:00:00+00:00,1.959,-1.641,0.521,2022-01-01,15.222062,35.526,29.046,32.938,1.201,-0.8,0.348,2024-03-20 18:11:40
2022-12-03 00:00:00+00:00,-0.042,-1.891,-1.223,2022-01-01,15.222062,31.924,28.596,29.799,-2.001,-0.25,-1.744,2024-03-20 18:11:40
2022-12-04 00:00:00+00:00,2.158,-0.442,0.796,2022-01-01,15.222062,35.884,31.204,33.433,2.2,1.449,2.019,2024-03-20 18:11:40
2022-12-05 00:00:00+00:00,3.259,0.359,1.823,2022-01-01,15.222062,37.866,32.646,35.281,1.101,0.801,1.027,2024-03-20 18:11:40
2022-12-06 00:00:00+00:00,2.859,1.709,2.106,2022-01-01,15.222062,37.146,35.076,35.791,-0.4,1.35,0.283,2024-03-20 18:11:40
2022-12-07 00:00:00+00:00,3.609,-1.091,1.683,2022-01-01,15.222062,38.496,30.036,35.029,0.75,-2.8,-0.423,2024-03-20 18:11:40
2022-12-08 00:00:00+00:00,3.109,-1.441,1.015,2022-01-01,15.222062,37.596,29.406,33.827,-0.5,-0.35,-0.668,2024-03-20 18:11:40
2022-12-09 00:00:00+00:00,1.109,-3.241,-0.871,2022-01-01,15.222062,33.996,26.166,30.432,-2.0,-1.8,-1.886,2024-03-20 18:11:40
2022-12-10 00:00:00+00:00,-0.742,-4.592,-2.439,2022-01-01,15.222062,30.664,23.734,27.61,-1.851,-1.351,-1.568,2024-03-20 18:11:40
2022-12-11 00:00:00+00:00,-1.291,-4.141,-2.281,2022-01-01,15.222062,29.676,24.546,27.894,-0.549,0.451,0.158,2024-03-20 18:11:40
2022-12-12 00:00:00+00:00,0.109,-3.541,-1.704,2022-01-01,15.222062,32.196,25.626,28.933,1.4,0.6,0.577,2024-03-20 18:11:40
2022-12-13 00:00:00+00:00,-1.441,-6.192,-2.985,2022-01-01,15.222062,29.406,20.854,26.627,-1.55,-2.651,-1.281,2024-03-20 18:11:40
2022-12-14 00:00:00+00:00,-2.141,-8.741,-6.273,2022-01-01,15.222062,28.146,16.266,20.709,-0.7,-2.549,-3.288,2024-03-20 18:11:40
2022-12-15 00:00:00+00:00,-2.041,-10.441,-6.887,2022-01-01,15.222062,28.326,13.206,19.603,0.1,-1.7,-0.614,2024-03-20 18:11:40
2022-12-16 00:00:00+00:00,-1.791,-9.042,-4.727,2022-01-01,15.222062,28.776,15.724,23.491,0.25,1.399,2.16,2024-03-20 18:11:40
2022-12-17 00:00:00+00:00,-2.191,-7.292,-4.306,2022-01-01,15.222062,28.056,18.874,24.249,-0.4,1.75,0.421,2024-03-20 18:11:40
2022-12-18 00:00:00+00:00,-2.491,-7.492,-5.644,2022-01-01,15.222062,27.516,18.514,21.841,-0.3,-0.2,-1.338,2024-03-20 18:11:40
2022-12-19 00:00:00+00:00,3.209,-4.242,0.117,2022-01-01,15.222062,37.776,24.364,32.211,5.7,3.25,5.761,2024-03-20 18:11:40
2022-12-20 00:00:00+00:00,7.609,2.908,5.056,2022-01-01,15.222062,45.696,37.234,41.101,4.4,7.15,4.939,2024-03-20 18:11:40
2022-12-21 00:00:00+00:00,6.808,3.509,5.465,2022-01-01,15.222062,44.254,38.316,41.837,-0.801,0.601,0.409,2024-03-20 18:11:40
2022-12-22 00:00:00+00:00,7.208,3.158,5.417,2022-01-01,15.222062,44.974,37.684,41.751,0.4,-0.351,-0.048,2024-03-20 18:11:40
2022-12-23 00:00:00+00:00,6.359,3.259,4.752,2022-01-01,15.222062,43.446,37.866,40.554,-0.849,0.101,-0.665,2024-03-20 18:11:40
2022-12-24 00:00:00+00:00,7.258,3.559,4.929,2022-01-01,15.222062,45.064,38.406,40.872,0.899,0.3,0.177,2024-03-20 18:11:40
2022-12-25 00:00:00+00:00,9.009,4.908,6.454,2022-01-01,15.222062,48.216,40.834,43.617,1.751,1.349,1.525,2024-03-20 18:11:40
2022-12-26 00:00:00+00:00,10.109,5.408,8.654,2022-01-01,15.222062,50.196,41.734,47.577,1.1,0.5,2.2,2024-03-20 18:11:40
2022-12-27 00:00:00+00:00,5.708,1.759,3.436,2022-01-01,15.222062,42.274,35.166,38.185,-4.401,-3.649,-5.218,2024-03-20 18:11:40
2022-12-28 00:00:00+00:00,7.408,3.359,5.696,2022-01-01,15.222062,45.334,38.046,42.253,1.7,1.6,2.26,2024-03-20 18:11:40
2022-12-29 00:00:00+00:00,12.309,7.109,9.056,2022-01-01,15.222062,54.156,44.796,48.301,4.901,3.75,3.36,2024-03-20 18:11:40
2022-12-30 00:00:00+00:00,9.759,4.258,6.963,2022-01-01,15.222062,49.566,39.664,44.533,-2.55,-2.851,-2.093,2024-03-20 18:11:40
2022-12-31 00:00:00+00:00,16.509,9.009,13.752,2022-01-01,15.222062,61.716,48.216,56.754,6.75,4.751,6.789,2024-03-20 18:11:40
2023-01-01 00:00:00+00:00,15.859,11.009,13.881,2023-01-01,15.033021,60.546,51.816,56.986,-0.65,2.0,0.129,2024-03-20 18:11:40
2023-01-02 00:00:00+00:00,14.409,8.659,11.848,2023-01-01,15.033021,57.936,47.586,53.326,-1.45,-2.35,-2.033,2024-03-20 18:11:40
2023-01-03 00:00:00+00:00,7.908,1.159,4.834,2023-01-01,15.033021,46.234,34.086,40.701,-6.501,-7.5,-7.014,2024-03-20 18:11:40
2023-01-04 00:00:00+00:00,10.309,3.408,7.002,2023-01-01,15.033021,50.556,38.134,44.604,2.401,2.249,2.168,2024-03-20 18:11:40
2023-01-05 00:00:00+00:00,9.509,4.058,7.49,2023-01-01,15.033021,49.116,39.304,45.482,-0.8,0.65,0.488,2024-03-20 18:11:40
2023-01-06 00:00:00+00:00,10.059,4.009,6.742,2023-01-01,15.033021,50.106,39.216,44.136,0.55,-0.049,-0.748,2024-03-20 18:11:40
2023-01-07 00:00:00+00:00,10.208,4.258,6.904,2023-01-01,15.033021,50.374,39.664,44.427,0.149,0.249,0.162,2024-03-20 18:11:40
2023-01-08 00:00:00+00:00,8.309,5.008,6.85,2023-01-01,15.033021,46.956,41.014,44.33,-1.899,0.75,-0.054,2024-03-20 18:11:40
2023-01-09 00:00:00+00:00,8.059,3.908,5.519,2023-01-01,15.033021,46.506,39.034,41.934,-0.25,-1.1,-1.331,2024-03-20 18:11:40
2023-01-10 00:00:00+00:00,7.458,3.158,5.042,2023-01-01,15.033021,45.424,37.684,41.076,-0.601,-0.75,-0.477,2024-03-20 18:11:40
2023-01-11 00:00:00+00:00,8.009,3.559,6.35,2023-01-01,15.033021,46.416,38.406,43.43,0.551,0.401,1.308,2024-03-20 18:11:40
2023-01-12 00:00:00+00:00,9.859,5.658,8.123,2023-01-01,15.033021,49.746,42.184,46.621,1.85,2.099,1.773,2024-03-20 18:11:40
2023-01-13 00:00:00+00:00,10.109,6.808,8.456,2023-01-01,15.033021,50.196,44.254,47.221,0.25,1.15,0.333,2024-03-20 18:11:40
2023-01-14 00:00:00+00:00,8.909,6.508,7.3,2023-01-01,15.033021,48.036,43.714,45.14,-1.2,-0.3,-1.156,2024-03-20 18:11:40
2023-01-15 00:00:00+00:00,9.159,4.859,6.796,2023-01-01,15.033021,48.486,40.746,44.233,0.25,-1.649,-0.504,2024-03-20 18:11:40
2023-01-16 00:00:00+00:00,6.758,1.809,4.148,2023-01-01,15.033021,44.164,35.256,39.466,-2.401,-3.05,-2.648,2024-03-20 18:11:40
2023-01-17 00:00:00+00:00,4.258,-2.641,2.338,2023-01-01,15.033021,39.664,27.246,36.208,-2.5,-4.45,-1.81,2024-03-20 18:11:40
2023-01-18 00:00:00+00:00,1.809,-4.042,-1.371,2023-01-01,15.033021,35.256,24.724,29.532,-2.449,-1.401,-3.709,2024-03-20 18:11:40
2023-01-19 00:00:00+00:00,2.059,-3.491,-0.871,2023-01-01,15.033021,35.706,25.716,30.432,0.25,0.551,0.5,2024-03-20 18:11:40
2023-01-20 00:00:00+00:00,1.909,-4.042,-1.844,2023-01-01,15.033021,35.436,24.724,28.681,-0.15,-0.551,-0.973,2024-03-20 18:11:40
2023-01-21 00:00:00+00:00,3.109,-1.291,0.852,2023-01-01,15.033021,37.596,29.676,33.534,1.2,2.751,2.696,2024-03-20 18:11:40
2023-01-22 00:00:00+00:00,1.859,0.808,1.208,2023-01-01,15.033021,35.346,33.454,34.174,-1.25,2.099,0.356,2024-03-20 18:11:40
2023-01-23 00:00:00+00:00,2.609,-0.742,0.756,2023-01-01,15.033021,36.696,30.664,33.361,0.75,-1.55,-0.452,2024-03-20 18:11:40
2023-01-24 00:00:00+00:00,2.059,-2.991,-0.36,2023-01-01,15.033021,35.706,26.616,31.352,-0.55,-2.249,-1.116,2024-03-20 18:11:40
2023-01-25 00:00:00+00:00,1.709,0.109,0.702,2023-01-01,15.033021,35.076,32.196,33.264,-0.35,3.1,1.062,2024-03-20 18:11:40
2023-01-26 00:00:00+00:00,-0.042,-1.091,-0.483,2023-01-01,15.033021,31.924,30.036,31.131,-1.751,-1.2,-1.185,2024-03-20 18:11:40
2023-01-27 00:00:00+00:00,3.109,-2.791,0.783,2023-01-01,15.033021,37.596,26.976,33.409,3.151,-1.7,1.266,2024-03-20 18:11:40
2023-01-28 00:00:00+00:00,1.859,-2.791,-0.498,2023-01-01,15.033021,35.346,26.976,31.104,-1.25,0.0,-1.281,2024-03-20 18:11:40
2023-01-29 00:00:00+00:00,2.509,-0.841,1.292,2023-01-01,15.033021,36.516,30.486,34.326,0.65,1.95,1.79,2024-03-20 18:11:40
2023-01-30 00:00:00+00:00,4.808,1.359,3.279,2023-01-01,15.033021,40.654,34.446,37.902,2.299,2.2,1.987,2024-03-20 18:11:40
2023-01-31 00:00:00+00:00,5.508,1.659,3.604,2023-01-01,15.033021,41.914,34.986,38.487,0.7,0.3,0.325,2024-03-20 18:11:40
2023-02-01 00:00:00+00:00,5.558,1.959,3.746,2023-01-01,15.033021,42.004,35.526,38.743,0.05,0.3,0.142,2024-03-20 18:11:40
2023-02-02 00:00:00+00:00,5.808,-1.741,3.15,2023-01-01,15.033021,42.454,28.866,37.67,0.25,-3.7,-0.596,2024-03-20 18:11:40
2023-02-03 00:00:00+00:00,8.109,1.209,5.386,2023-01-01,15.033021,46.596,34.176,41.695,2.301,2.95,2.236,2024-03-20 18:11:40
2023-02-04 00:00:00+00:00,3.709,-5.242,0.454,2023-01-01,15.033021,38.676,22.564,32.817,-4.4,-6.451,-4.932,2024-03-20 18:11:40
2023-02-05 00:00:00+00:00,1.309,-5.742,-3.019,2023-01-01,15.033021,34.356,21.664,26.566,-2.4,-0.5,-3.473,2024-03-20 18:11:40
2023-02-06 00:00:00+00:00,0.758,-5.942,-2.835,2023-01-01,15.033021,33.364,21.304,26.897,-0.551,-0.2,0.184,2024-03-20 18:11:40
2023-02-07 00:00:00+00:00,1.059,-7.742,-3.691,2023-01-01,15.033021,33.906,18.064,25.356,0.301,-1.8,-0.856,2024-03-20 18:11:40
2023-02-08 00:00:00+00:00,1.509,-6.042,-2.933,2023-01-01,15.033021,34.716,21.124,26.721,0.45,1.7,0.758,2024-03-20 18:11:40
2023-02-09 00:00:00+00:00,2.959,-4.792,-1.721,2023-01-01,15.033021,37.326,23.374,28.902,1.45,1.25,1.212,2024-03-20 18:11:40
2023-02-10 00:00:00+00:00,5.958,-1.191,2.319,2023-01-01,15.033021,42.724,29.856,36.174,2.999,3.601,4.04,2024-03-20 18:11:40
